idx,domain,type,target_numcount,question,target_answer,r1_ox,r1_numcov_pct,r1_has_cite_marker,r1_has_support_word,r1_abstain,r1_answer_len,r1_answer_numcount,r2_ox,r2_numcov_pct,r2_has_cite_marker,r2_has_support_word,r2_abstain,r2_answer_len,r2_answer_numcount,r3_ox,r3_numcov_pct,r3_has_cite_marker,r3_has_support_word,r3_abstain,r3_answer_len,r3_answer_numcount,r4_ox,r4_numcov_pct,r4_has_cite_marker,r4_has_support_word,r4_abstain,r4_answer_len,r4_answer_numcount
273,retail,table,11,2020年の全売上で、新鮮3部門、日配、惣菜の前年比成長率が全店と既存店でそれぞれどのように変わったかを比較してください。また、全店を合計した場合、それぞれの売上構成比はどのくらいですか？,2020年の全店で、新鮮3部門は108.9％、日配は107.3％、惣菜は101.2％の成長率を記録しました。既存店では、鮮魚3部門が107.5％、日配が105.8％、惣菜は100.0％の成長率を見せました。全店での売上構成比は、新鮮3部門が34.8％、日配が19.7％、惣菜が9.9％です。,X,63.6,0,0,1,800,21,X,36.4,0,0,0,496,14,O,100.0,0,0,0,427,19,X,90.9,0,0,0,343,21
274,retail,image,2,2020年1月の水産カテゴリでの相場の動きはどうでしたか？,1月は暖冬の影響で、牡蠣やタラなど鍋物用商材の動きが悪く、前年同月比で0.6％のマイナスでした。,O,100.0,0,0,0,50,3,O,100.0,0,0,0,46,3,O,100.0,0,0,0,62,3,O,100.0,0,0,0,80,3
275,retail,table,4,2020年の生鮮品仕入れ原価DIの季節的な相場変動と気象条件が与えた影響について、DI数値も挙げながら説明してください。,生鮮品仕入れ原価DIは春頃から青果相場が高めに推移していましたが、梅雨時期の長雨でさらに上昇し、8月には18.8まで上昇しました。しかし、11月以降に秋の安定した天候を反映して相場が安値となり、マイナス2.0まで低下しました。,O,100.0,0,0,0,1029,54,O,100.0,0,0,0,942,61,O,100.0,0,0,0,320,9,O,100.0,0,0,0,569,52
276,retail,paragraph,2,2020年の緊急事態宣言以後の一般食品の購入トレンドを説明し、消費者行動について説明してください。,2020年の緊急事態宣言以来、食品購入トレンドは大きく2段階に分かれます。最初のステップは緊急事態宣言の直後に、消費者が食品を備蓄する行動を示しました。これにより、米、ラーメンなどの長期保管が可能な食品や調理用必需品である調味料、調理補助食品などの販売が急増しました。特に、一部の食品では在庫切れまで発生しました。 2番目の段階は緊急事態が解除されて以来、備蓄用食品の購入が安定している一方で、家庭内の調理が増えて調理用食材と簡易調理食品の販売が着実に増加しました。これらの2つの段階で、消費者行動の変化は食品産業全体にわたって品目別の需要変動をもたらし、特に初期備蓄後の安定した需要は長期的な販売傾向の形成に影響を与えました。,O,100.0,0,0,0,1394,24,O,100.0,0,0,0,1334,31,O,50.0,0,0,0,679,7,O,50.0,0,0,0,586,5
277,retail,table,8,酒税法改正により、ビール、第三のビール等、発泡酒の税額はいくらに変更されるか。,酒税法改正により、ビールの酒税は2020年10月に70円、2023年10月に63.5円、2026年10月にはビール・発泡酒・新ジャンルが「発泡性酒類」に統一され54.25円に減額されます。新ジャンル（第三のビールなど）は2020年10月に37.8円、2023年10月には発泡酒とカテゴリが統一され37.8円、2026年10月には「発泡性酒類」の54.25円に増額されます。発泡酒は、2026年10月に「発泡性酒類」の54.25円に増額されます。,X,75.0,0,1,0,557,36,X,25.0,0,0,0,118,3,X,87.5,0,0,0,197,15,X,87.5,0,0,0,270,19
278,retail,paragraph,7,キャッシュレス決済利用が促進された主な要因と、その結果としてスーパーマーケットにおける現金利用率がどのように変化したか、具体的なデータを基に説明してください。,"キャッシュレス決済利用が促進された最大の要因は、2020年6月末まで9ヶ月間行われた経済産業省が実施した「キャッシュレス・消費者還元事業」で中小事業者のキャッシュレス対応が強力に推進されたことです。消費者にとっても、決済時のポイント還元や還元率アップキャンペーンが魅力に映り、利用が伸びました。また、コロナ禍でお金の受け渡しを避けたいという消費者心理も働いたと考えられます。これにより、スーパーマーケットでのキャッシュレス利用は拡大しており、具体的なデータによれば、2020年のキャッシュレス・消費者還元事業終了後も、その利用は継続的に増加しました。2021年1月の調査では、現金利用率が1年前の44.3%から31.5%にまで減少しています。

",O,85.7,0,1,0,869,22,O,57.1,0,1,0,690,14,O,57.1,0,0,0,875,24,O,57.1,0,0,0,677,14
279,retail,paragraph,2,スーパーマーケットにおけるレジ袋有料化義務化前と後におけるマイバッグ利用率の変化について、具体的な数値も含めて説明してください。,レジ袋有料化義務化前でもマイバッグの利用率は42.2%と高い水準に達していましたが、有料化義務化後には72.4%に増加しました。,O,100.0,0,0,0,320,8,O,100.0,0,0,0,225,10,O,100.0,0,0,0,249,3,O,100.0,0,0,0,237,3
280,retail,table,0,営利法人がたばこの販売を行うために必要な条件は何ですか？,定款や寄附行為に「その他前各号に付帯する業務」や「その他目的達成のための事業」等の規定があれば、たばこの販売を行うことができます。,O,,0,0,0,166,1,O,,0,0,0,248,1,O,,0,0,0,231,0,O,,0,0,0,255,0
281,retail,paragraph,7,"たばこ販売における特定小売販売業（特定小売販売業の許可申請に該当するものを除く）営業所が300世帯程度以上の商業制限団地内に位置する場合、申請者の取扱予定高を計算してください。なお、既に存在する営業所が3つある状況で、当該商業制限団地内の取り扱い予定高が30,000本と仮定する。",特定小売販売業の営業所が300世帯以上の商業制限団地内に位置する場合、申請者の取扱予定高は以下の式で計算されます。 。したがって、既に存在する営業所が３つある状況で予想取扱予定高が３０，０００本であれば、申請者の取扱予定高は３０，０００／（３＋１）＝７，５００本です。,X,28.6,0,0,0,484,17,X,28.6,0,0,0,310,8,O,28.6,0,0,0,242,8,O,28.6,0,0,0,225,8
282,retail,paragraph,6,公共工事に起因して営業所を移転する場合、移転後の営業所における供給見込区域が移転前の営業所の供給区域と重なり合う部分の割合が50%未満の場合、どのような基準により許可が判断されるか?,公共工事に起因して営業所を移転する場合、移転後の営業所における供給見込区域が移転前の営業所の供給区域と重なり合う部分の割合が50%未満である場合、第一1(2)2イの距離基準及び(3)イ又はロ(b)の取扱高基準を当該数値に100分の70を乗じて得た数値に読み替えて適用する。,O,100.0,0,0,0,223,6,O,66.7,0,0,0,284,7,O,83.3,0,0,0,206,8,O,83.3,0,0,0,118,6
283,retail,table,2,たばこ事業法第23条第三号に基づいて特定小売販売業の許可申請が不許可となる場合、その具体的な基準は何か？また、その際に不許可通知書にはどのような内容が記載されるべきか？,たばこ事業法第23条第三号に基づいて不許可となる場合、その具体的な基準は『営業所の位置が不適当』とされています。これに関連して施行規則第20条第一号では、たばこ購入に不便な場所に該当すること、第20条第二号では基準距離が満たされていないことや滞留性・閉鎖性がないこと、第20条第三号では自動販売機の設置場所が不適当であることなどが挙げられます。不許可通知書にはこれらの具体的な理由が詳細に記載される必要があります。,O,100.0,0,0,0,979,8,O,100.0,0,0,0,1661,24,X,100.0,0,0,1,421,6,X,100.0,0,0,0,385,4
